  Frequency            , V(MID)               , V(IN)                , V(OUT)               
  1.064143018224e+05  ,8.251674598544e-02  ,1.000000000000e-01  ,3.359794038554e-01  
  1.066596121230e+05  ,8.257210444944e-02  ,1.000000000000e-01  ,3.350548979805e-01  
  1.069054879222e+05  ,8.262733155069e-02  ,1.000000000000e-01  ,3.341334686983e-01  
  1.071519305237e+05  ,8.268242721004e-02  ,1.000000000000e-01  ,3.332151090195e-01  
  1.073989412341e+05  ,8.273739135105e-02  ,1.000000000000e-01  ,3.322998119542e-01  
  1.076465213629e+05  ,8.279222390008e-02  ,1.000000000000e-01  ,3.313875705114e-01  
  1.078946722229e+05  ,8.284692478618e-02  ,1.000000000000e-01  ,3.304783776997e-01  
  1.081433951298e+05  ,8.290149394116e-02  ,1.000000000000e-01  ,3.295722265267e-01  
  1.083926914021e+05  ,8.295593129954e-02  ,1.000000000000e-01  ,3.286691099997e-01  
  1.086425623617e+05  ,8.301023679855e-02  ,1.000000000000e-01  ,3.277690211252e-01  
  1.088930093333e+05  ,8.306441037812e-02  ,1.000000000000e-01  ,3.268719529095e-01  
  1.091440336448e+05  ,8.311845198088e-02  ,1.000000000000e-01  ,3.259778983582e-01  
  1.093956366272e+05  ,8.317236155216e-02  ,1.000000000000e-01  ,3.250868504767e-01  
  1.096478196143e+05  ,8.322613903995e-02  ,1.000000000000e-01  ,3.241988022702e-01  
  1.099005839432e+05  ,8.327978439492e-02  ,1.000000000000e-01  ,3.233137467435e-01  
  1.101539309541e+05  ,8.333329757039e-02  ,1.000000000000e-01  ,3.224316769012e-01  
  1.104078619902e+05  ,8.338667852235e-02  ,1.000000000000e-01  ,3.215525857481e-01  
  1.106623783977e+05  ,8.343992720941e-02  ,1.000000000000e-01  ,3.206764662888e-01  
  1.109174815262e+05  ,8.349304359282e-02  ,1.000000000000e-01  ,3.198033115278e-01  
  1.111731727281e+05  ,8.354602763648e-02  ,1.000000000000e-01  ,3.189331144699e-01  
  1.114294533591e+05  ,8.359887930687e-02  ,1.000000000000e-01  ,3.180658681200e-01  
  1.116863247780e+05  ,8.365159857308e-02  ,1.000000000000e-01  ,3.172015654834e-01  
  1.119437883467e+05  ,8.370418540683e-02  ,1.000000000000e-01  ,3.163401995653e-01  
  1.122018454302e+05  ,8.375663978238e-02  ,1.000000000000e-01  ,3.154817633718e-01  
  1.124604973967e+05  ,8.380896167660e-02  ,1.000000000000e-01  ,3.146262499091e-01  
  1.127197456175e+05  ,8.386115106891e-02  ,1.000000000000e-01  ,3.137736521839e-01  
  1.129795914672e+05  ,8.391320794129e-02  ,1.000000000000e-01  ,3.129239632037e-01  
  1.132400363235e+05  ,8.396513227828e-02  ,1.000000000000e-01  ,3.120771759764e-01  
  1.135010815672e+05  ,8.401692406694e-02  ,1.000000000000e-01  ,3.112332835109e-01  
  1.137627285823e+05  ,8.406858329687e-02  ,1.000000000000e-01  ,3.103922788166e-01  
  1.140249787561e+05  ,8.412010996017e-02  ,1.000000000000e-01  ,3.095541549040e-01  
  1.142878334789e+05  ,8.417150405146e-02  ,1.000000000000e-01  ,3.087189047843e-01  
  1.145512941445e+05  ,8.422276556787e-02  ,1.000000000000e-01  ,3.078865214698e-01  
  1.148153621496e+05  ,8.427389450898e-02  ,1.000000000000e-01  ,3.070569979739e-01  
  1.150800388944e+05  ,8.432489087687e-02  ,1.000000000000e-01  ,3.062303273112e-01  
  1.153453257821e+05  ,8.437575467609e-02  ,1.000000000000e-01  ,3.054065024973e-01  
  1.156112242192e+05  ,8.442648591362e-02  ,1.000000000000e-01  ,3.045855165493e-01  
  1.158777356155e+05  ,8.447708459891e-02  ,1.000000000000e-01  ,3.037673624855e-01  
  1.161448613840e+05  ,8.452755074383e-02  ,1.000000000000e-01  ,3.029520333256e-01  
  1.164126029410e+05  ,8.457788436267e-02  ,1.000000000000e-01  ,3.021395220909e-01  
  1.166809617061e+05  ,8.462808547214e-02  ,1.000000000000e-01  ,3.013298218042e-01  
  1.169499391019e+05  ,8.467815409134e-02  ,1.000000000000e-01  ,3.005229254900e-01  
  1.172195365548e+05  ,8.472809024176e-02  ,1.000000000000e-01  ,2.997188261744e-01  
  1.174897554939e+05  ,8.477789394727e-02  ,1.000000000000e-01  ,2.989175168855e-01  
  1.177605973520e+05  ,8.482756523412e-02  ,1.000000000000e-01  ,2.981189906529e-01  
  1.180320635651e+05  ,8.487710413090e-02  ,1.000000000000e-01  ,2.973232405083e-01  
  1.183041555725e+05  ,8.492651066855e-02  ,1.000000000000e-01  ,2.965302594856e-01  
  1.185768748167e+05  ,8.497578488034e-02  ,1.000000000000e-01  ,2.957400406204e-01  
  1.188502227437e+05  ,8.502492680187e-02  ,1.000000000000e-01  ,2.949525769507e-01  
  1.191242008027e+05  ,8.507393647103e-02  ,1.000000000000e-01  ,2.941678615166e-01  
  1.193988104464e+05  ,8.512281392804e-02  ,1.000000000000e-01  ,2.933858873605e-01  
  1.196740531307e+05  ,8.517155921539e-02  ,1.000000000000e-01  ,2.926066475272e-01  
  1.199499303149e+05  ,8.522017237783e-02  ,1.000000000000e-01  ,2.918301350639e-01  
  1.202264434617e+05  ,8.526865346241e-02  ,1.000000000000e-01  ,2.910563430204e-01  
  1.205035940371e+05  ,8.531700251839e-02  ,1.000000000000e-01  ,2.902852644489e-01  
  1.207813835106e+05  ,8.536521959732e-02  ,1.000000000000e-01  ,2.895168924043e-01  
  1.210598133550e+05  ,8.541330475293e-02  ,1.000000000000e-01  ,2.887512199443e-01  
  1.213388850465e+05  ,8.546125804120e-02  ,1.000000000000e-01  ,2.879882401295e-01  
  1.216186000646e+05  ,8.550907952030e-02  ,1.000000000000e-01  ,2.872279460230e-01  
  1.218989598924e+05  ,8.555676925060e-02  ,1.000000000000e-01  ,2.864703306913e-01  
  1.221799660164e+05  ,8.560432729464e-02  ,1.000000000000e-01  ,2.857153872036e-01  
  1.224616199265e+05  ,8.565175371715e-02  ,1.000000000000e-01  ,2.849631086323e-01  
  1.227439231158e+05  ,8.569904858499e-02  ,1.000000000000e-01  ,2.842134880530e-01  
  1.230268770812e+05  ,8.574621196718e-02  ,1.000000000000e-01  ,2.834665185445e-01  
  1.233104833228e+05  ,8.579324393489e-02  ,1.000000000000e-01  ,2.827221931889e-01  
  1.235947433444e+05  ,8.584014456137e-02  ,1.000000000000e-01  ,2.819805050716e-01  
  1.238796586530e+05  ,8.588691392201e-02  ,1.000000000000e-01  ,2.812414472817e-01  
  1.241652307592e+05  ,8.593355209428e-02  ,1.000000000000e-01  ,2.805050129117e-01  
  1.244514611771e+05  ,8.598005915775e-02  ,1.000000000000e-01  ,2.797711950576e-01  
  1.247383514242e+05  ,8.602643519404e-02  ,1.000000000000e-01  ,2.790399868193e-01  
  1.250259030217e+05  ,8.607268028684e-02  ,1.000000000000e-01  ,2.783113813002e-01  
  1.253141174941e+05  ,8.611879452189e-02  ,1.000000000000e-01  ,2.775853716077e-01  
  1.256029963694e+05  ,8.616477798697e-02  ,1.000000000000e-01  ,2.768619508532e-01  
  1.258925411794e+05  ,8.621063077185e-02  ,1.000000000000e-01  ,2.761411121518e-01  
  1.261827534590e+05  ,8.625635296835e-02  ,1.000000000000e-01  ,2.754228486228e-01  
  1.264736347471e+05  ,8.630194467026e-02  ,1.000000000000e-01  ,2.747071533897e-01  
  1.267651865857e+05  ,8.634740597336e-02  ,1.000000000000e-01  ,2.739940195800e-01  
  1.270574105208e+05  ,8.639273697541e-02  ,1.000000000000e-01  ,2.732834403256e-01  
  1.273503081016e+05  ,8.643793777611e-02  ,1.000000000000e-01  ,2.725754087628e-01  
  1.276438808811e+05  ,8.648300847713e-02  ,1.000000000000e-01  ,2.718699180320e-01  
  1.279381304157e+05  ,8.652794918205e-02  ,1.000000000000e-01  ,2.711669612786e-01  
  1.282330582656e+05  ,8.657275999639e-02  ,1.000000000000e-01  ,2.704665316521e-01  
  1.285286659943e+05  ,8.661744102757e-02  ,1.000000000000e-01  ,2.697686223068e-01  
  1.288249551693e+05  ,8.666199238491e-02  ,1.000000000000e-01  ,2.690732264017e-01  
  1.291219273613e+05  ,8.670641417960e-02  ,1.000000000000e-01  ,2.683803371006e-01  
  1.294195841449e+05  ,8.675070652471e-02  ,1.000000000000e-01  ,2.676899475721e-01  
  1.297179270983e+05  ,8.679486953518e-02  ,1.000000000000e-01  ,2.670020509899e-01  
  1.300169578033e+05  ,8.683890332775e-02  ,1.000000000000e-01  ,2.663166405323e-01  
  1.303166778452e+05  ,8.688280802105e-02  ,1.000000000000e-01  ,2.656337093831e-01  
  1.306170888131e+05  ,8.692658373549e-02  ,1.000000000000e-01  ,2.649532507310e-01  
  1.309181922999e+05  ,8.697023059330e-02  ,1.000000000000e-01  ,2.642752577699e-01  
  1.312199899019e+05  ,8.701374871849e-02  ,1.000000000000e-01  ,2.635997236990e-01  
  1.315224832192e+05  ,8.705713823687e-02  ,1.000000000000e-01  ,2.629266417230e-01  
  1.318256738556e+05  ,8.710039927601e-02  ,1.000000000000e-01  ,2.622560050518e-01  
  1.321295634186e+05  ,8.714353196522e-02  ,1.000000000000e-01  ,2.615878069009e-01  
  1.324341535194e+05  ,8.718653643557e-02  ,1.000000000000e-01  ,2.609220404915e-01  
  1.327394457729e+05  ,8.722941281985e-02  ,1.000000000000e-01  ,2.602586990501e-01  
  1.330454417978e+05  ,8.727216125257e-02  ,1.000000000000e-01  ,2.595977758092e-01  
  1.333521432163e+05  ,8.731478186993e-02  ,1.000000000000e-01  ,2.589392640070e-01  
  1.336595516546e+05  ,8.735727480985e-02  ,1.000000000000e-01  ,2.582831568874e-01  
  1.339676687425e+05  ,8.739964021190e-02  ,1.000000000000e-01  ,2.576294477005e-01  
  1.342764961137e+05  ,8.744187821732e-02  ,1.000000000000e-01  ,2.569781297021e-01  
  1.345860354055e+05  ,8.748398896901e-02  ,1.000000000000e-01  ,2.563291961542e-01  
  1.348962882591e+05  ,8.752597261149e-02  ,1.000000000000e-01  ,2.556826403249e-01  
  1.352072563194e+05  ,8.756782929092e-02  ,1.000000000000e-01  ,2.550384554885e-01  
  1.355189412351e+05  ,8.760955915508e-02  ,1.000000000000e-01  ,2.543966349256e-01  
  1.358313446587e+05  ,8.765116235334e-02  ,1.000000000000e-01  ,2.537571719229e-01  
  1.361444682465e+05  ,8.769263903664e-02  ,1.000000000000e-01  ,2.531200597739e-01  
  1.364583136588e+05  ,8.773398935752e-02  ,1.000000000000e-01  ,2.524852917783e-01  
  1.367728825595e+05  ,8.777521347008e-02  ,1.000000000000e-01  ,2.518528612423e-01  
  1.370881766164e+05  ,8.781631152995e-02  ,1.000000000000e-01  ,2.512227614788e-01  
  1.374041975012e+05  ,8.785728369430e-02  ,1.000000000000e-01  ,2.505949858074e-01  
  1.377209468893e+05  ,8.789813012183e-02  ,1.000000000000e-01  ,2.499695275543e-01  
  1.380384264602e+05  ,8.793885097275e-02  ,1.000000000000e-01  ,2.493463800528e-01  
  1.383566378971e+05  ,8.797944640877e-02  ,1.000000000000e-01  ,2.487255366426e-01  
  1.386755828871e+05  ,8.801991659305e-02  ,1.000000000000e-01  ,2.481069906708e-01  
  1.389952631213e+05  ,8.806026169027e-02  ,1.000000000000e-01  ,2.474907354912e-01  
  1.393156802945e+05  ,8.810048186654e-02  ,1.000000000000e-01  ,2.468767644648e-01  
  1.396368361055e+05  ,8.814057728942e-02  ,1.000000000000e-01  ,2.462650709597e-01  
  1.399587322572e+05  ,8.818054812789e-02  ,1.000000000000e-01  ,2.456556483512e-01  
  1.402813704561e+05  ,8.822039455238e-02  ,1.000000000000e-01  ,2.450484900220e-01  
  1.406047524129e+05  ,8.826011673469e-02  ,1.000000000000e-01  ,2.444435893618e-01  
  1.409288798421e+05  ,8.829971484805e-02  ,1.000000000000e-01  ,2.438409397680e-01  
  1.412537544622e+05  ,8.833918906704e-02  ,1.000000000000e-01  ,2.432405346454e-01  
  1.415793779957e+05  ,8.837853956763e-02  ,1.000000000000e-01  ,2.426423674062e-01  
  1.419057521689e+05  ,8.841776652713e-02  ,1.000000000000e-01  ,2.420464314703e-01  
  1.422328787122e+05  ,8.845687012420e-02  ,1.000000000000e-01  ,2.414527202652e-01  
  1.425607593602e+05  ,8.849585053884e-02  ,1.000000000000e-01  ,2.408612272261e-01  
  1.428893958511e+05  ,8.853470795236e-02  ,1.000000000000e-01  ,2.402719457960e-01  
  1.432187899273e+05  ,8.857344254736e-02  ,1.000000000000e-01  ,2.396848694258e-01  
  1.435489433353e+05  ,8.861205450775e-02  ,1.000000000000e-01  ,2.390999915742e-01  
  1.438798578255e+05  ,8.865054401872e-02  ,1.000000000000e-01  ,2.385173057079e-01  
  1.442115351524e+05  ,8.868891126672e-02  ,1.000000000000e-01  ,2.379368053016e-01  
  1.445439770745e+05  ,8.872715643945e-02  ,1.000000000000e-01  ,2.373584838381e-01  
  1.448771853544e+05  ,8.876527972587e-02  ,1.000000000000e-01  ,2.367823348084e-01  
  1.452111617587e+05  ,8.880328131615e-02  ,1.000000000000e-01  ,2.362083517116e-01  
  1.455459080581e+05  ,8.884116140168e-02  ,1.000000000000e-01  ,2.356365280551e-01  
  1.458814260275e+05  ,8.887892017508e-02  ,1.000000000000e-01  ,2.350668573547e-01  
  1.462177174456e+05  ,8.891655783012e-02  ,1.000000000000e-01  ,2.344993331344e-01  
  1.465547840955e+05  ,8.895407456178e-02  ,1.000000000000e-01  ,2.339339489270e-01  
  1.468926277643e+05  ,8.899147056619e-02  ,1.000000000000e-01  ,2.333706982733e-01  
  1.472312502432e+05  ,8.902874604066e-02  ,1.000000000000e-01  ,2.328095747232e-01  
  1.475706533275e+05  ,8.906590118361e-02  ,1.000000000000e-01  ,2.322505718347e-01  
  1.479108388168e+05  ,8.910293619462e-02  ,1.000000000000e-01  ,2.316936831748e-01  
  1.482518085145e+05  ,8.913985127435e-02  ,1.000000000000e-01  ,2.311389023193e-01  
  1.485935642286e+05  ,8.917664662461e-02  ,1.000000000000e-01  ,2.305862228524e-01  
  1.489361077710e+05  ,8.921332244828e-02  ,1.000000000000e-01  ,2.300356383676e-01  
  1.492794409578e+05  ,8.924987894932e-02  ,1.000000000000e-01  ,2.294871424670e-01  
  1.496235656094e+05  ,8.928631633275e-02  ,1.000000000000e-01  ,2.289407287618e-01  
  1.499684835502e+05  ,8.932263480468e-02  ,1.000000000000e-01  ,2.283963908722e-01  
  1.503141966089e+05  ,8.935883457224e-02  ,1.000000000000e-01  ,2.278541224273e-01  
  1.506607066186e+05  ,8.939491584358e-02  ,1.000000000000e-01  ,2.273139170656e-01  
  1.510080154164e+05  ,8.943087882791e-02  ,1.000000000000e-01  ,2.267757684345e-01  
  1.513561248436e+05  ,8.946672373541e-02  ,1.000000000000e-01  ,2.262396701910e-01  
  1.517050367459e+05  ,8.950245077728e-02  ,1.000000000000e-01  ,2.257056160010e-01  
  1.520547529732e+05  ,8.953806016569e-02  ,1.000000000000e-01  ,2.251735995399e-01  
  1.524052753797e+05  ,8.957355211380e-02  ,1.000000000000e-01  ,2.246436144925e-01  
  1.527566058237e+05  ,8.960892683572e-02  ,1.000000000000e-01  ,2.241156545532e-01  
  1.531087461681e+05  ,8.964418454651e-02  ,1.000000000000e-01  ,2.235897134255e-01  
  1.534616982799e+05  ,8.967932546217e-02  ,1.000000000000e-01  ,2.230657848228e-01  
  1.538154640302e+05  ,8.971434979961e-02  ,1.000000000000e-01  ,2.225438624681e-01  
  1.541700452949e+05  ,8.974925777669e-02  ,1.000000000000e-01  ,2.220239400937e-01  
  1.545254439538e+05  ,8.978404961213e-02  ,1.000000000000e-01  ,2.215060114420e-01  
  1.548816618912e+05  ,8.981872552557e-02  ,1.000000000000e-01  ,2.209900702650e-01  
  1.552387009957e+05  ,8.985328573752e-02  ,1.000000000000e-01  ,2.204761103245e-01  
  1.555965631604e+05  ,8.988773046935e-02  ,1.000000000000e-01  ,2.199641253921e-01  
  1.559552502826e+05  ,8.992205994330e-02  ,1.000000000000e-01  ,2.194541092493e-01  
  1.563147642640e+05  ,8.995627438244e-02  ,1.000000000000e-01  ,2.189460556877e-01  
  1.566751070108e+05  ,8.999037401069e-02  ,1.000000000000e-01  ,2.184399585088e-01  
  1.570362804333e+05  ,9.002435905278e-02  ,1.000000000000e-01  ,2.179358115241e-01  
  1.573982864466e+05  ,9.005822973425e-02  ,1.000000000000e-01  ,2.174336085552e-01  
  1.577611269699e+05  ,9.009198628144e-02  ,1.000000000000e-01  ,2.169333434339e-01  
  1.581248039270e+05  ,9.012562892148e-02  ,1.000000000000e-01  ,2.164350100022e-01  
  1.584893192461e+05  ,9.015915788227e-02  ,1.000000000000e-01  ,2.159386021123e-01  
  1.588546748597e+05  ,9.019257339250e-02  ,1.000000000000e-01  ,2.154441136266e-01  
  1.592208727051e+05  ,9.022587568157e-02  ,1.000000000000e-01  ,2.149515384180e-01  
  1.595879147236e+05  ,9.025906497966e-02  ,1.000000000000e-01  ,2.144608703696e-01  
  1.599558028614e+05  ,9.029214151767e-02  ,1.000000000000e-01  ,2.139721033750e-01  
  1.603245390689e+05  ,9.032510552723e-02  ,1.000000000000e-01  ,2.134852313381e-01  
  1.606941253012e+05  ,9.035795724065e-02  ,1.000000000000e-01  ,2.130002481737e-01  
  1.610645635178e+05  ,9.039069689098e-02  ,1.000000000000e-01  ,2.125171478067e-01  
  1.614358556826e+05  ,9.042332471193e-02  ,1.000000000000e-01  ,2.120359241728e-01  
  1.618080037642e+05  ,9.045584093789e-02  ,1.000000000000e-01  ,2.115565712184e-01  
  1.621810097358e+05  ,9.048824580394e-02  ,1.000000000000e-01  ,2.110790829003e-01  
  1.625548755750e+05  ,9.052053954578e-02  ,1.000000000000e-01  ,2.106034531864e-01  
  1.629296032639e+05  ,9.055272239978e-02  ,1.000000000000e-01  ,2.101296760550e-01  
  1.633051947894e+05  ,9.058479460294e-02  ,1.000000000000e-01  ,2.096577454953e-01  
  1.636816521427e+05  ,9.061675639289e-02  ,1.000000000000e-01  ,2.091876555075e-01  
  1.640589773199e+05  ,9.064860800785e-02  ,1.000000000000e-01  ,2.087194001026e-01  
  1.644371723214e+05  ,9.068034968667e-02  ,1.000000000000e-01  ,2.082529733023e-01  
  1.648162391525e+05  ,9.071198166877e-02  ,1.000000000000e-01  ,2.077883691395e-01  
  1.651961798228e+05  ,9.074350419418e-02  ,1.000000000000e-01  ,2.073255816581e-01  
  1.655769963469e+05  ,9.077491750347e-02  ,1.000000000000e-01  ,2.068646049128e-01  
  1.659586907437e+05  ,9.080622183780e-02  ,1.000000000000e-01  ,2.064054329697e-01  
  1.663412650370e+05  ,9.083741743886e-02  ,1.000000000000e-01  ,2.059480599057e-01  
  1.667247212550e+05  ,9.086850454889e-02  ,1.000000000000e-01  ,2.054924798091e-01  
  1.671090614310e+05  ,9.089948341065e-02  ,1.000000000000e-01  ,2.050386867791e-01  
  1.674942876026e+05  ,9.093035426745e-02  ,1.000000000000e-01  ,2.045866749265e-01  
  1.678804018122e+05  ,9.096111736308e-02  ,1.000000000000e-01  ,2.041364383729e-01  
  1.682674061070e+05  ,9.099177294183e-02  ,1.000000000000e-01  ,2.036879712517e-01  
  1.686553025388e+05  ,9.102232124852e-02  ,1.000000000000e-01  ,2.032412677071e-01  
  1.690440931643e+05  ,9.105276252840e-02  ,1.000000000000e-01  ,2.027963218950e-01  
  1.694337800447e+05  ,9.108309702722e-02  ,1.000000000000e-01  ,2.023531279827e-01  
  1.698243652461e+05  ,9.111332499120e-02  ,1.000000000000e-01  ,2.019116801487e-01  
  1.702158508394e+05  ,9.114344666697e-02  ,1.000000000000e-01  ,2.014719725832e-01  
  1.706082389002e+05  ,9.117346230165e-02  ,1.000000000000e-01  ,2.010339994878e-01  
  1.710015315090e+05  ,9.120337214276e-02  ,1.000000000000e-01  ,2.005977550755e-01  
  1.713957307508e+05  ,9.123317643826e-02  ,1.000000000000e-01  ,2.001632335710e-01  
  1.717908387157e+05  ,9.126287543651e-02  ,1.000000000000e-01  ,1.997304292107e-01  
  1.721868574985e+05  ,9.129246938629e-02  ,1.000000000000e-01  ,1.992993362424e-01  
  1.725837891990e+05  ,9.132195853674e-02  ,1.000000000000e-01  ,1.988699489256e-01  
  1.729816359214e+05  ,9.135134313744e-02  ,1.000000000000e-01  ,1.984422615316e-01  
  1.733803997753e+05  ,9.138062343828e-02  ,1.000000000000e-01  ,1.980162683434e-01  
  1.737800828749e+05  ,9.140979968957e-02  ,1.000000000000e-01  ,1.975919636555e-01  
  1.741806873391e+05  ,9.143887214196e-02  ,1.000000000000e-01  ,1.971693417745e-01  
  1.745822152920e+05  ,9.146784104642e-02  ,1.000000000000e-01  ,1.967483970186e-01  
  1.749846688624e+05  ,9.149670665431e-02  ,1.000000000000e-01  ,1.963291237179e-01  
  1.753880501841e+05  ,9.152546921727e-02  ,1.000000000000e-01  ,1.959115162143e-01  
  1.757923613958e+05  ,9.155412898728e-02  ,1.000000000000e-01  ,1.954955688617e-01  
  1.761976046411e+05  ,9.158268621665e-02  ,1.000000000000e-01  ,1.950812760259e-01  
  1.766037820685e+05  ,9.161114115797e-02  ,1.000000000000e-01  ,1.946686320844e-01  
  1.770108958317e+05  ,9.163949406412e-02  ,1.000000000000e-01  ,1.942576314270e-01  
  1.774189480889e+05  ,9.166774518828e-02  ,1.000000000000e-01  ,1.938482684553e-01  
  1.778279410038e+05  ,9.169589478389e-02  ,1.000000000000e-01  ,1.934405375829e-01  
  1.782378767447e+05  ,9.172394310468e-02  ,1.000000000000e-01  ,1.930344332356e-01  
  1.786487574851e+05  ,9.175189040462e-02  ,1.000000000000e-01  ,1.926299498510e-01  
  1.790605854035e+05  ,9.177973693794e-02  ,1.000000000000e-01  ,1.922270818792e-01  
  1.794733626832e+05  ,9.180748295910e-02  ,1.000000000000e-01  ,1.918258237819e-01  
  1.798870915128e+05  ,9.183512872280e-02  ,1.000000000000e-01  ,1.914261700335e-01  
  1.803017740859e+05  ,9.186267448396e-02  ,1.000000000000e-01  ,1.910281151200e-01  
  1.807174126010e+05  ,9.189012049773e-02  ,1.000000000000e-01  ,1.906316535400e-01  
  1.811340092619e+05  ,9.191746701946e-02  ,1.000000000000e-01  ,1.902367798042e-01  
  1.815515662772e+05  ,9.194471430470e-02  ,1.000000000000e-01  ,1.898434884354e-01  
  1.819700858609e+05  ,9.197186260917e-02  ,1.000000000000e-01  ,1.894517739688e-01  
  1.823895702319e+05  ,9.199891218881e-02  ,1.000000000000e-01  ,1.890616309517e-01  
  1.828100216142e+05  ,9.202586329972e-02  ,1.000000000000e-01  ,1.886730539440e-01  
  1.832314422371e+05  ,9.205271619815e-02  ,1.000000000000e-01  ,1.882860375176e-01  
  1.836538343348e+05  ,9.207947114054e-02  ,1.000000000000e-01  ,1.879005762569e-01  
  1.840772001468e+05  ,9.210612838345e-02  ,1.000000000000e-01  ,1.875166647585e-01  
  1.845015419179e+05  ,9.213268818360e-02  ,1.000000000000e-01  ,1.871342976316e-01  
  1.849268618977e+05  ,9.215915079786e-02  ,1.000000000000e-01  ,1.867534694976e-01  
  1.853531623414e+05  ,9.218551648319e-02  ,1.000000000000e-01  ,1.863741749903e-01  
  1.857804455091e+05  ,9.221178549670e-02  ,1.000000000000e-01  ,1.859964087562e-01  
  1.862087136662e+05  ,9.223795809561e-02  ,1.000000000000e-01  ,1.856201654539e-01  
  1.866379690834e+05  ,9.226403453722e-02  ,1.000000000000e-01  ,1.852454397546e-01  
  1.870682140365e+05  ,9.229001507895e-02  ,1.000000000000e-01  ,1.848722263421e-01  
  1.874994508067e+05  ,9.231589997831e-02  ,1.000000000000e-01  ,1.845005199124e-01  
  1.879316816803e+05  ,9.234168949289e-02  ,1.000000000000e-01  ,1.841303151743e-01  
  1.883649089489e+05  ,9.236738388033e-02  ,1.000000000000e-01  ,1.837616068490e-01  
  1.887991349096e+05  ,9.239298339837e-02  ,1.000000000000e-01  ,1.833943896703e-01  
  1.892343618644e+05  ,9.241848830479e-02  ,1.000000000000e-01  ,1.830286583843e-01  
  1.896705921210e+05  ,9.244389885744e-02  ,1.000000000000e-01  ,1.826644077502e-01  
  1.901078279923e+05  ,9.246921531420e-02  ,1.000000000000e-01  ,1.823016325392e-01  
  1.905460717963e+05  ,9.249443793298e-02  ,1.000000000000e-01  ,1.819403275354e-01  
  1.909853258565e+05  ,9.251956697175e-02  ,1.000000000000e-01  ,1.815804875356e-01  
  1.914255925020e+05  ,9.254460268849e-02  ,1.000000000000e-01  ,1.812221073491e-01  
  1.918668740670e+05  ,9.256954534118e-02  ,1.000000000000e-01  ,1.808651817977e-01  
  1.923091728909e+05  ,9.259439518783e-02  ,1.000000000000e-01  ,1.805097057160e-01  
  1.927524913190e+05  ,9.261915248645e-02  ,1.000000000000e-01  ,1.801556739514e-01  
  1.931968317016e+05  ,9.264381749504e-02  ,1.000000000000e-01  ,1.798030813637e-01  
  1.936421963946e+05  ,9.266839047160e-02  ,1.000000000000e-01  ,1.794519228256e-01  
  1.940885877592e+05  ,9.269287167411e-02  ,1.000000000000e-01  ,1.791021932222e-01  
  1.945360081622e+05  ,9.271726136052e-02  ,1.000000000000e-01  ,1.787538874518e-01  
  1.949844599757e+05  ,9.274155978875e-02  ,1.000000000000e-01  ,1.784070004249e-01  
  1.954339455775e+05  ,9.276576721669e-02  ,1.000000000000e-01  ,1.780615270650e-01  
  1.958844673505e+05  ,9.278988390218e-02  ,1.000000000000e-01  ,1.777174623084e-01  
  1.963360276835e+05  ,9.281391010301e-02  ,1.000000000000e-01  ,1.773748011039e-01  
  1.967886289706e+05  ,9.283784607692e-02  ,1.000000000000e-01  ,1.770335384133e-01  
  1.972422736114e+05  ,9.286169208158e-02  ,1.000000000000e-01  ,1.766936692109e-01  
  1.976969640111e+05  ,9.288544837460e-02  ,1.000000000000e-01  ,1.763551884840e-01  
  1.981527025804e+05  ,9.290911521351e-02  ,1.000000000000e-01  ,1.760180912326e-01  
  1.986094917357e+05  ,9.293269285575e-02  ,1.000000000000e-01  ,1.756823724694e-01  
  1.990673338986e+05  ,9.295618155868e-02  ,1.000000000000e-01  ,1.753480272201e-01  
  1.995262314968e+05  ,9.297958157958e-02  ,1.000000000000e-01  ,1.750150505230e-01  
  1.999861869632e+05  ,9.300289317560e-02  ,1.000000000000e-01  ,1.746834374292e-01  
  2.004472027364e+05  ,9.302611660381e-02  ,1.000000000000e-01  ,1.743531830028e-01  
  2.009092812608e+05  ,9.304925212116e-02  ,1.000000000000e-01  ,1.740242823205e-01  
  2.013724249862e+05  ,9.307229998447e-02  ,1.000000000000e-01  ,1.736967304719e-01  
  2.018366363681e+05  ,9.309526045047e-02  ,1.000000000000e-01  ,1.733705225596e-01  
  2.023019178677e+05  ,9.311813377571e-02  ,1.000000000000e-01  ,1.730456536987e-01  
  2.027682719520e+05  ,9.314092021666e-02  ,1.000000000000e-01  ,1.727221190174e-01  
  2.032357010935e+05  ,9.316362002960e-02  ,1.000000000000e-01  ,1.723999136566e-01  
  2.037042077705e+05  ,9.318623347071e-02  ,1.000000000000e-01  ,1.720790327701e-01  
  2.041737944669e+05  ,9.320876079597e-02  ,1.000000000000e-01  ,1.717594715246e-01  
  2.046444636724e+05  ,9.323120226125e-02  ,1.000000000000e-01  ,1.714412250994e-01  
  2.051162178825e+05  ,9.325355812222e-02  ,1.000000000000e-01  ,1.711242886871e-01  
  2.055890595983e+05  ,9.327582863440e-02  ,1.000000000000e-01  ,1.708086574926e-01  
  2.060629913269e+05  ,9.329801405313e-02  ,1.000000000000e-01  ,1.704943267342e-01  
  2.065380155810e+05  ,9.332011463358e-02  ,1.000000000000e-01  ,1.701812916426e-01  
  2.070141348790e+05  ,9.334213063072e-02  ,1.000000000000e-01  ,1.698695474617e-01  
  2.074913517454e+05  ,9.336406229934e-02  ,1.000000000000e-01  ,1.695590894480e-01  
