#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B213B5
#Date Time: 2024-02-15 21:21:37.717
#Sample rate: 1e+08Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 3.26429 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 50 mV/div Offset: -3.3 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 50 mV/div Offset: -3.3 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: Sine
#Frequency: 1 MHz
#Period: 1 us
#Amplitude: 20 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
5.676744186046512e-07,3.280834545321643,3.26562075921147
5.776744186046512e-07,3.258273679886701,3.266301442565913
5.876744186046511e-07,3.241773942479055,3.264940075857028
5.976744186046512e-07,3.244131047823005,3.265280417534249
6.076744186046512e-07,3.266355183923098,3.264940075857028
6.176744186046512e-07,3.284538568004992,3.264940075857028
6.276744186046512e-07,3.281844733326193,3.26562075921147
6.376744186046512e-07,3.26130424390035,3.266301442565913
6.476744186046512e-07,3.241100483809356,3.267322467597576
6.576744186046512e-07,3.246488153166954,3.264940075857028
6.676744186046512e-07,3.269385747936747,3.26562075921147
6.776744186046512e-07,3.285548756009542,3.264259392502585
6.876744186046511e-07,3.281508003991343,3.265280417534249
6.976744186046511e-07,3.26130424390035,3.26562075921147
7.076744186046512e-07,3.241437213144206,3.265961100888692
7.176744186046512e-07,3.244467777157855,3.26562075921147
7.276744186046512e-07,3.268375559932197,3.265280417534249
7.376744186046512e-07,3.285212026674692,3.266641784243134
7.476744186046512e-07,3.283191650665593,3.266982125920355
7.576744186046512e-07,3.25995732656095,3.266641784243134
7.676744186046512e-07,3.239753566469956,3.266301442565913
7.776744186046512e-07,3.243120859818455,3.266301442565913
7.876744186046512e-07,3.266355183923098,3.265280417534249
7.976744186046511e-07,3.286222214679242,3.265280417534249
8.076744186046512e-07,3.285885485344392,3.265961100888692
8.176744186046512e-07,3.263661349244299,3.265280417534249
8.276744186046512e-07,3.239080107800256,3.265961100888692
8.376744186046512e-07,3.239753566469956,3.266301442565913
8.476744186046512e-07,3.265008266583699,3.264940075857028
8.576744186046512e-07,3.286558944014092,3.263919050825363
8.676744186046512e-07,3.287905861353491,3.265280417534249
8.776744186046512e-07,3.263661349244299,3.265961100888692
8.876744186046512e-07,3.240427025139656,3.264940075857028
8.976744186046511e-07,3.240763754474506,3.264940075857028
9.076744186046511e-07,3.262651161239749,3.26562075921147
9.176744186046512e-07,3.284538568004992,3.264940075857028
9.276744186046512e-07,3.287905861353491,3.266301442565913
9.376744186046512e-07,3.268038830597348,3.266641784243134
9.476744186046512e-07,3.239416837135106,3.265280417534249
9.576744186046512e-07,3.236386273121457,3.264940075857028
9.676744186046511e-07,3.261640973235199,3.264259392502585
9.776744186046512e-07,3.284538568004992,3.265280417534249
9.876744186046511e-07,3.287232402683792,3.264259392502585
9.976744186046512e-07,3.266691913257948,3.265280417534249
1.007674418604651e-06,3.239416837135106,3.264940075857028
1.017674418604651e-06,3.241437213144206,3.263919050825363
1.027674418604651e-06,3.2602940558958,3.264599734179806
1.037674418604651e-06,3.284201838670143,3.263578709148142
1.047674418604651e-06,3.287569132018641,3.264599734179806
1.057674418604651e-06,3.267702101262497,3.265280417534249
1.067674418604651e-06,3.241437213144206,3.266641784243134
1.077674418604651e-06,3.240427025139656,3.264940075857028
1.087674418604651e-06,3.2596205972261,3.264259392502585
1.097674418604651e-06,3.284201838670143,3.264259392502585
1.107674418604651e-06,3.288242590688341,3.264599734179806
1.117674418604651e-06,3.267365371927648,3.265961100888692
1.127674418604651e-06,3.243120859818455,3.264599734179806
1.137674418604651e-06,3.237396461126007,3.26562075921147
1.147674418604651e-06,3.25995732656095,3.264259392502585
1.157674418604651e-06,3.281171274656494,3.265280417534249
1.167674418604651e-06,3.29127315470199,3.263919050825363
1.177674418604651e-06,3.272416311950396,3.266301442565913
1.187674418604651e-06,3.244131047823005,3.264940075857028
1.197674418604651e-06,3.233692438442658,3.265280417534249
1.207674418604651e-06,3.256590033212451,3.264940075857028
1.217674418604651e-06,3.280834545321643,3.264940075857028
1.227674418604651e-06,3.29059969603229,3.264599734179806
1.237674418604651e-06,3.277130522638295,3.265961100888692
1.247674418604651e-06,3.242110671813906,3.266301442565913
1.257674418604651e-06,3.234365897112358,3.264940075857028
1.267674418604651e-06,3.250865634520003,3.264599734179806
1.277674418604651e-06,3.282181462661043,3.264599734179806
1.287674418604651e-06,3.29127315470199,3.263919050825363
1.297674418604651e-06,3.275783605298895,3.266641784243134
1.307674418604651e-06,3.243120859818455,3.264940075857028
1.317674418604651e-06,3.232008791768409,3.264940075857028
1.327674418604651e-06,3.253559469198802,3.264599734179806
1.337674418604651e-06,3.280834545321643,3.26562075921147
1.347674418604651e-06,3.295313906720189,3.265280417534249
1.357674418604651e-06,3.276457063968595,3.265280417534249
1.367674418604651e-06,3.245814694497254,3.266301442565913
1.377674418604651e-06,3.232008791768409,3.266301442565913
1.387674418604651e-06,3.250192175850303,3.264259392502585
1.397674418604651e-06,3.280497815986794,3.264599734179806
1.407674418604651e-06,3.29262007204139,3.265961100888692
1.417674418604651e-06,3.280161086651944,3.267322467597576
1.427674418604651e-06,3.248171799841204,3.264940075857028
1.437674418604651e-06,3.232682250438109,3.264940075857028
1.447674418604651e-06,3.248171799841204,3.26562075921147
1.457674418604651e-06,3.276457063968595,3.264940075857028
1.467674418604651e-06,3.29160988403684,3.264940075857028
1.477674418604651e-06,3.280161086651944,3.264940075857028
1.487674418604651e-06,3.249181987845753,3.266982125920355
1.497674418604651e-06,3.234029167777508,3.266641784243134
1.507674418604651e-06,3.248508529176053,3.262217342439257
1.517674418604651e-06,3.274773417294345,3.263919050825363
1.527674418604651e-06,3.29160988403684,3.265280417534249
1.537674418604651e-06,3.280497815986794,3.266641784243134
1.547674418604651e-06,3.250192175850303,3.266982125920355
1.557674418604651e-06,3.231335333098709,3.26562075921147
1.567674418604651e-06,3.248171799841204,3.265961100888692
1.577674418604651e-06,3.276793793303445,3.266301442565913
1.587674418604651e-06,3.29262007204139,3.264599734179806
1.597674418604651e-06,3.281171274656494,3.264940075857028
1.607674418604651e-06,3.251202363854853,3.264940075857028
1.617674418604651e-06,3.232008791768409,3.26562075921147
1.627674418604651e-06,3.246824882501804,3.265280417534249
1.637674418604651e-06,3.274773417294345,3.265280417534249
1.647674418604651e-06,3.29160988403684,3.265961100888692
1.657674418604651e-06,3.284201838670143,3.266301442565913
1.667674418604651e-06,3.254232927868502,3.265280417534249
1.677674418604651e-06,3.232345521103258,3.265280417534249
1.687674418604651e-06,3.244804506492704,3.264599734179806
1.697674418604651e-06,3.272753041285246,3.264940075857028
1.707674418604651e-06,3.29262007204139,3.264259392502585
1.717674418604651e-06,3.283191650665593,3.265961100888692
1.727674418604651e-06,3.257600221217001,3.264940075857028
1.737674418604651e-06,3.233355709107808,3.265961100888692
1.747674418604651e-06,3.242784130483605,3.264599734179806
1.757674418604651e-06,3.267702101262497,3.266301442565913
1.767674418604651e-06,3.289926237362591,3.264599734179806
1.777674418604651e-06,3.287569132018641,3.264940075857028
1.787674418604651e-06,3.258273679886701,3.264940075857028
1.797674418604651e-06,3.232345521103258,3.265280417534249
1.807674418604651e-06,3.240090295804806,3.266982125920355
1.817674418604651e-06,3.266018454588248,3.265280417534249
1.827674418604651e-06,3.29160988403684,3.264940075857028
1.837674418604651e-06,3.287569132018641,3.266982125920355
1.847674418604651e-06,3.262651161239749,3.266641784243134
1.857674418604651e-06,3.236049543786607,3.26562075921147
1.867674418604651e-06,3.239416837135106,3.264259392502585
1.877674418604651e-06,3.266355183923098,3.2628980257937
1.887674418604651e-06,3.289252778692891,3.26562075921147
1.897674418604651e-06,3.286222214679242,3.266301442565913
1.907674418604651e-06,3.261977702570049,3.264599734179806
1.917674418604651e-06,3.235376085116908,3.265280417534249
1.927674418604651e-06,3.241773942479055,3.264940075857028
1.937674418604651e-06,3.267028642592798,3.266641784243134
1.947674418604651e-06,3.287569132018641,3.264599734179806
1.957674418604651e-06,3.286222214679242,3.264940075857028
1.967674418604651e-06,3.262314431904899,3.266982125920355
1.977674418604651e-06,3.239080107800256,3.265961100888692
1.987674418604651e-06,3.240090295804806,3.264599734179806
1.997674418604651e-06,3.265344995918548,3.265280417534249
2.007674418604651e-06,3.284875297339842,3.26562075921147
2.017674418604651e-06,3.288579320023191,3.264940075857028
2.027674418604651e-06,3.260967514565499,3.26562075921147
2.037674418604651e-06,3.238069919795707,3.265280417534249
2.047674418604651e-06,3.241437213144206,3.26562075921147
2.057674418604651e-06,3.262651161239749,3.264599734179806
2.067674418604651e-06,3.287905861353491,3.264940075857028
2.077674418604651e-06,3.285885485344392,3.265280417534249
2.087674418604651e-06,3.265344995918548,3.265280417534249
2.097674418604651e-06,3.239080107800256,3.265280417534249
2.107674418604651e-06,3.239080107800256,3.264599734179806
2.117674418604651e-06,3.262987890574599,3.263919050825363
2.127674418604651e-06,3.283865109335292,3.264940075857028
2.137674418604651e-06,3.287232402683792,3.264940075857028
2.147674418604651e-06,3.266355183923098,3.265280417534249
2.157674418604651e-06,3.238406649130557,3.264940075857028
2.167674418604651e-06,3.239416837135106,3.264259392502585
2.177674418604651e-06,3.26130424390035,3.265280417534249
2.187674418604651e-06,3.286222214679242,3.264940075857028
2.197674418604651e-06,3.288916049358041,3.264599734179806
2.207674418604651e-06,3.268038830597348,3.264259392502585
2.217674418604651e-06,3.240427025139656,3.26562075921147
2.227674418604651e-06,3.236386273121457,3.264599734179806
2.237674418604651e-06,3.261977702570049,3.263238367470921
2.247674418604651e-06,3.284201838670143,3.264599734179806
2.257674418604651e-06,3.289926237362591,3.264940075857028
2.267674418604651e-06,3.269049018601897,3.264940075857028
2.277674418604651e-06,3.239753566469956,3.264940075857028
2.287674418604651e-06,3.235712814451758,3.264940075857028
2.297674418604651e-06,3.25995732656095,3.263919050825363
2.307674418604651e-06,3.283865109335292,3.264940075857028
2.317674418604651e-06,3.287905861353491,3.26562075921147
2.327674418604651e-06,3.268038830597348,3.265280417534249
2.337674418604651e-06,3.242110671813906,3.26562075921147
2.347674418604651e-06,3.236723002456307,3.26562075921147
2.357674418604651e-06,3.257600221217001,3.263919050825363
2.367674418604651e-06,3.282854921330743,3.26562075921147
2.377674418604651e-06,3.290262966697441,3.265280417534249
2.387674418604651e-06,3.273089770620096,3.264940075857028
2.397674418604651e-06,3.242110671813906,3.265280417534249
2.407674418604651e-06,3.235712814451758,3.264940075857028
2.417674418604651e-06,3.254906386538202,3.264599734179806
2.427674418604651e-06,3.282518191995893,3.263919050825363
2.437674418604651e-06,3.289252778692891,3.264940075857028
2.447674418604651e-06,3.274099958624646,3.265280417534249
2.457674418604651e-06,3.244467777157855,3.265280417534249
2.467674418604651e-06,3.237733190460857,3.26562075921147
2.477674418604651e-06,3.252212551859402,3.264259392502585
2.487674418604651e-06,3.282181462661043,3.264940075857028
2.497674418604651e-06,3.29059969603229,3.265280417534249
2.507674418604651e-06,3.275783605298895,3.264259392502585
2.517674418604651e-06,3.247161611836654,3.266301442565913
2.527674418604651e-06,3.236386273121457,3.264259392502585
2.537674418604651e-06,3.254232927868502,3.264940075857028
2.547674418604651e-06,3.277803981307994,3.265280417534249
2.557674418604651e-06,3.29127315470199,3.264259392502585
2.567674418604651e-06,3.277467251973145,3.265961100888692
2.577674418604651e-06,3.248508529176053,3.266301442565913
2.587674418604651e-06,3.233355709107808,3.265280417534249
2.597674418604651e-06,3.250528905185153,3.264940075857028
2.607674418604651e-06,3.277130522638295,3.264259392502585
2.617674418604651e-06,3.29160988403684,3.264940075857028
2.627674418604651e-06,3.277467251973145,3.264940075857028
2.637674418604651e-06,3.247498341171504,3.265280417534249
2.647674418604651e-06,3.234029167777508,3.26562075921147
2.657674418604651e-06,3.253222739863952,3.265961100888692
2.667674418604651e-06,3.275783605298895,3.264259392502585
2.677674418604651e-06,3.29127315470199,3.263578709148142
2.687674418604651e-06,3.278814169312544,3.266301442565913
2.697674418604651e-06,3.251202363854853,3.264599734179806
2.707674418604651e-06,3.235376085116908,3.264259392502585
2.717674418604651e-06,3.250865634520003,3.264259392502585
2.727674418604651e-06,3.275446875964045,3.263919050825363
2.737674418604651e-06,3.29160988403684,3.266301442565913
2.747674418604651e-06,3.278477439977694,3.26562075921147
2.757674418604651e-06,3.250192175850303,3.264940075857028
2.767674418604651e-06,3.237396461126007,3.264940075857028
2.777674418604651e-06,3.248845258510904,3.264599734179806
2.787674418604651e-06,3.275110146629195,3.264599734179806
2.797674418604651e-06,3.285885485344392,3.265961100888692
2.807674418604651e-06,3.281508003991343,3.264940075857028
2.817674418604651e-06,3.251539093189702,3.263919050825363
2.827674418604651e-06,3.236386273121457,3.263919050825363
2.837674418604651e-06,3.247161611836654,3.266301442565913
2.847674418604651e-06,3.273426499954946,3.266301442565913
2.857674418604651e-06,3.288916049358041,3.26562075921147
2.867674418604651e-06,3.282518191995893,3.264940075857028
2.877674418604651e-06,3.256590033212451,3.26562075921147
2.887674418604651e-06,3.236723002456307,3.265961100888692
2.897674418604651e-06,3.246824882501804,3.265280417534249
2.907674418604651e-06,3.270395935941297,3.263919050825363
2.917674418604651e-06,3.288242590688341,3.264599734179806
2.927674418604651e-06,3.285885485344392,3.266301442565913
2.937674418604651e-06,3.2596205972261,3.266641784243134
2.947674418604651e-06,3.237396461126007,3.26562075921147
2.957674418604651e-06,3.241437213144206,3.26562075921147
2.967674418604651e-06,3.270732665276147,3.26562075921147
2.977674418604651e-06,3.289252778692891,3.264599734179806
2.987674418604651e-06,3.285548756009542,3.264940075857028
2.997674418604651e-06,3.25861040922155,3.26562075921147
3.007674418604651e-06,3.237733190460857,3.264940075857028
3.017674418604651e-06,3.242784130483605,3.264599734179806
3.027674418604651e-06,3.269049018601897,3.262557684116479
3.037674418604651e-06,3.290262966697441,3.265280417534249
3.047674418604651e-06,3.285885485344392,3.264940075857028
3.057674418604651e-06,3.26063078523065,3.264940075857028
3.067674418604651e-06,3.236386273121457,3.265280417534249
3.077674418604651e-06,3.242110671813906,3.263238367470921
3.087674418604651e-06,3.267028642592798,3.264259392502585
3.097674418604651e-06,3.289926237362591,3.265280417534249
3.107674418604651e-06,3.284875297339842,3.265280417534249
3.117674418604651e-06,3.2602940558958,3.264940075857028
3.127674418604651e-06,3.238743378465406,3.266301442565913
3.137674418604651e-06,3.244131047823005,3.264259392502585
3.147674418604651e-06,3.268038830597348,3.264259392502585
3.157674418604651e-06,3.288916049358041,3.264940075857028
3.167674418604651e-06,3.286222214679242,3.264599734179806
3.177674418604651e-06,3.2602940558958,3.264940075857028
3.187674418604651e-06,3.239080107800256,3.264940075857028
3.197674418604651e-06,3.242784130483605,3.26562075921147
3.207674418604651e-06,3.267028642592798,3.263578709148142
3.217674418604651e-06,3.289589508027741,3.265280417534249
3.227674418604651e-06,3.285885485344392,3.264599734179806
3.237674418604651e-06,3.263998078579149,3.265961100888692
3.247674418604651e-06,3.239080107800256,3.264940075857028
3.257674418604651e-06,3.241100483809356,3.263919050825363
3.267674418604651e-06,3.264334807913999,3.264940075857028
3.277674418604651e-06,3.286895673348942,3.264259392502585
3.287674418604651e-06,3.289252778692891,3.264599734179806
3.297674418604651e-06,3.266355183923098,3.265961100888692
3.307674418604651e-06,3.241773942479055,3.264940075857028
3.317674418604651e-06,3.240763754474506,3.264940075857028
3.327674418604651e-06,3.26063078523065,3.264599734179806
3.337674418604651e-06,3.284538568004992,3.264259392502585
3.347674418604651e-06,3.287569132018641,3.264940075857028
3.357674418604651e-06,3.266355183923098,3.266301442565913
3.367674418604651e-06,3.243120859818455,3.264940075857028
3.377674418604651e-06,3.239753566469956,3.264599734179806
3.387674418604651e-06,3.260967514565499,3.263578709148142
3.397674418604651e-06,3.283528380000443,3.265280417534249
3.407674418604651e-06,3.287232402683792,3.266301442565913
3.417674418604651e-06,3.271069394610997,3.265280417534249
3.427674418604651e-06,3.244467777157855,3.265280417534249
3.437674418604651e-06,3.238069919795707,3.262557684116479
3.447674418604651e-06,3.2596205972261,3.265961100888692
3.457674418604651e-06,3.283191650665593,3.26562075921147
3.467674418604651e-06,3.287905861353491,3.264259392502585
3.477674418604651e-06,3.269722477271597,3.265961100888692
3.487674418604651e-06,3.245141235827555,3.265280417534249
3.497674418604651e-06,3.237733190460857,3.265961100888692
3.507674418604651e-06,3.258273679886701,3.263578709148142
3.517674418604651e-06,3.281844733326193,3.264259392502585
3.527674418604651e-06,3.287905861353491,3.265280417534249
3.537674418604651e-06,3.272079582615546,3.266641784243134
3.547674418604651e-06,3.244131047823005,3.267662809274798
3.557674418604651e-06,3.239416837135106,3.264259392502585
3.567674418604651e-06,3.257263491882151,3.264259392502585
3.577674418604651e-06,3.281844733326193,3.264940075857028
3.587674418604651e-06,3.287232402683792,3.263919050825363
3.597674418604651e-06,3.269722477271597,3.264599734179806
3.607674418604651e-06,3.248508529176053,3.264940075857028
3.617674418604651e-06,3.240763754474506,3.266301442565913
3.627674418604651e-06,3.255243115873051,3.264940075857028
3.637674418604651e-06,3.278814169312544,3.263919050825363
3.647674418604651e-06,3.288579320023191,3.265961100888692
3.657674418604651e-06,3.272753041285246,3.264940075857028
3.667674418604651e-06,3.248508529176053,3.263578709148142
3.677674418604651e-06,3.239416837135106,3.263578709148142
3.687674418604651e-06,3.253896198533652,3.263238367470921
3.697674418604651e-06,3.278814169312544,3.265280417534249
3.707674418604651e-06,3.288579320023191,3.264940075857028
3.717674418604651e-06,3.274436687959496,3.264599734179806
3.727674418604651e-06,3.247498341171504,3.266301442565913
3.737674418604651e-06,3.240090295804806,3.265280417534249
3.747674418604651e-06,3.254569657203352,3.263919050825363
3.757674418604651e-06,3.277803981307994,3.264940075857028
3.767674418604651e-06,3.289252778692891,3.264940075857028
3.777674418604651e-06,3.274099958624646,3.264940075857028
3.787674418604651e-06,3.249855446515453,3.264940075857028
3.797674418604651e-06,3.238743378465406,3.264940075857028
3.807674418604651e-06,3.255579845207901,3.265280417534249
3.817674418604651e-06,3.278477439977694,3.264940075857028
3.827674418604651e-06,3.285885485344392,3.263578709148142
3.837674418604651e-06,3.273426499954946,3.26562075921147
3.847674418604651e-06,3.250192175850303,3.265280417534249
3.857674418604652e-06,3.240090295804806,3.263578709148142
3.867674418604652e-06,3.258273679886701,3.261877000762036
3.877674418604651e-06,3.277467251973145,3.264599734179806
3.887674418604651e-06,3.287905861353491,3.265280417534249
3.897674418604651e-06,3.273426499954946,3.265961100888692
3.907674418604651e-06,3.250528905185153,3.264940075857028
3.917674418604651e-06,3.243120859818455,3.264940075857028
3.927674418604651e-06,3.255243115873051,3.266982125920355
3.937674418604651e-06,3.279487627982244,3.264599734179806
3.947674418604652e-06,3.287232402683792,3.264940075857028
3.957674418604651e-06,3.275446875964045,3.263919050825363
3.967674418604651e-06,3.250192175850303,3.264940075857028
3.977674418604651e-06,3.239753566469956,3.265280417534249
3.987674418604651e-06,3.252886010529102,3.264259392502585
3.997674418604651e-06,3.276120334633745,3.264599734179806
4.007674418604651e-06,3.289252778692891,3.264599734179806
4.017674418604651e-06,3.276457063968595,3.26562075921147
4.027674418604651e-06,3.251202363854853,3.265961100888692
4.037674418604652e-06,3.240090295804806,3.263919050825363
4.047674418604651e-06,3.252212551859402,3.26562075921147
4.057674418604651e-06,3.276457063968595,3.264940075857028
4.067674418604651e-06,3.285548756009542,3.264259392502585
4.077674418604651e-06,3.275446875964045,3.26562075921147
4.087674418604651e-06,3.252549281194252,3.265961100888692
4.097674418604651e-06,3.240090295804806,3.263919050825363
4.107674418604651e-06,3.255243115873051,3.264599734179806
4.117674418604651e-06,3.275446875964045,3.264259392502585
4.127674418604652e-06,3.286558944014092,3.263919050825363
4.137674418604651e-06,3.275110146629195,3.264940075857028
4.147674418604651e-06,3.250192175850303,3.266641784243134
4.157674418604651e-06,3.243120859818455,3.263919050825363
4.167674418604651e-06,3.254906386538202,3.264940075857028
4.177674418604651e-06,3.274099958624646,3.264599734179806
4.187674418604651e-06,3.284538568004992,3.264940075857028
4.197674418604651e-06,3.275446875964045,3.265961100888692
4.207674418604651e-06,3.253896198533652,3.265280417534249
4.217674418604652e-06,3.242447401148755,3.264599734179806
4.227674418604651e-06,3.254232927868502,3.263919050825363
4.237674418604651e-06,3.275446875964045,3.264599734179806
4.247674418604651e-06,3.283191650665593,3.264940075857028
4.257674418604651e-06,3.274773417294345,3.265961100888692
4.267674418604651e-06,3.253222739863952,3.267322467597576
4.277674418604651e-06,3.242110671813906,3.264599734179806
4.287674418604651e-06,3.255579845207901,3.2628980257937
4.297674418604651e-06,3.275446875964045,3.263919050825363
4.307674418604652e-06,3.286558944014092,3.264259392502585
4.317674418604651e-06,3.275783605298895,3.265961100888692
4.327674418604651e-06,3.251202363854853,3.26562075921147
4.337674418604651e-06,3.242110671813906,3.265961100888692
4.347674418604651e-06,3.253559469198802,3.263578709148142
4.357674418604651e-06,3.277803981307994,3.264599734179806
4.367674418604651e-06,3.285885485344392,3.265280417534249
4.377674418604651e-06,3.272753041285246,3.26562075921147
4.387674418604652e-06,3.252212551859402,3.264599734179806
4.397674418604652e-06,3.243120859818455,3.26562075921147
4.407674418604651e-06,3.255243115873051,3.264599734179806
4.417674418604651e-06,3.275446875964045,3.264259392502585
4.427674418604651e-06,3.283865109335292,3.263919050825363
4.437674418604651e-06,3.274099958624646,3.264599734179806
4.447674418604651e-06,3.252886010529102,3.265280417534249
4.457674418604651e-06,3.244131047823005,3.26562075921147
4.467674418604651e-06,3.253559469198802,3.264599734179806
4.477674418604652e-06,3.275446875964045,3.264599734179806
4.487674418604651e-06,3.286895673348942,3.266301442565913
4.497674418604651e-06,3.276793793303445,3.263578709148142
4.507674418604651e-06,3.251202363854853,3.265280417534249
4.517674418604651e-06,3.242784130483605,3.264940075857028
4.527674418604651e-06,3.255579845207901,3.263238367470921
4.537674418604651e-06,3.275783605298895,3.264599734179806
4.547674418604651e-06,3.284875297339842,3.264259392502585
4.557674418604651e-06,3.273426499954946,3.26562075921147
4.567674418604652e-06,3.253896198533652,3.26562075921147
4.577674418604651e-06,3.241100483809356,3.264940075857028
4.587674418604651e-06,3.253559469198802,3.264940075857028
4.597674418604651e-06,3.275446875964045,3.263578709148142
4.607674418604651e-06,3.284875297339842,3.264940075857028
4.617674418604651e-06,3.276793793303445,3.26562075921147
4.627674418604651e-06,3.253896198533652,3.264599734179806
4.637674418604651e-06,3.242447401148755,3.265961100888692
4.647674418604651e-06,3.254232927868502,3.263578709148142
4.657674418604652e-06,3.274436687959496,3.264599734179806
4.667674418604651e-06,3.284538568004992,3.263919050825363
4.677674418604651e-06,3.276120334633745,3.263578709148142
4.687674418604651e-06,3.253222739863952,3.264599734179806
4.697674418604651e-06,3.241100483809356,3.265280417534249
4.707674418604651e-06,3.252212551859402,3.263919050825363
4.717674418604651e-06,3.275110146629195,3.265961100888692
4.727674418604651e-06,3.286895673348942,3.264940075857028
4.737674418604651e-06,3.277803981307994,3.263578709148142
4.747674418604652e-06,3.254232927868502,3.265961100888692
4.757674418604651e-06,3.240763754474506,3.264940075857028
4.767674418604651e-06,3.251539093189702,3.264259392502585
4.777674418604651e-06,3.273426499954946,3.264940075857028
4.787674418604651e-06,3.284538568004992,3.264940075857028
4.797674418604651e-06,3.276120334633745,3.2628980257937
4.807674418604651e-06,3.255579845207901,3.264940075857028
4.817674418604651e-06,3.242447401148755,3.263578709148142
4.827674418604651e-06,3.251539093189702,3.263919050825363
4.837674418604652e-06,3.272079582615546,3.2628980257937
4.847674418604651e-06,3.286558944014092,3.266301442565913
4.857674418604651e-06,3.277467251973145,3.265280417534249
4.867674418604651e-06,3.254232927868502,3.264259392502585
4.877674418604651e-06,3.239753566469956,3.263919050825363
4.887674418604651e-06,3.251539093189702,3.264599734179806
4.897674418604651e-06,3.273426499954946,3.264599734179806
4.907674418604651e-06,3.288242590688341,3.263919050825363
4.917674418604651e-06,3.278140710642844,3.264599734179806
4.927674418604652e-06,3.254569657203352,3.264599734179806
4.937674418604651e-06,3.239416837135106,3.264599734179806
4.947674418604651e-06,3.249518717180603,3.262217342439257
4.957674418604651e-06,3.273089770620096,3.263919050825363
4.967674418604651e-06,3.286558944014092,3.263919050825363
4.977674418604651e-06,3.282518191995893,3.266641784243134
4.987674418604651e-06,3.257600221217001,3.263919050825363
4.997674418604651e-06,3.239080107800256,3.263919050825363
5.007674418604652e-06,3.246824882501804,3.264599734179806
5.017674418604652e-06,3.270059206606447,3.263238367470921
5.027674418604651e-06,3.285548756009542,3.263578709148142
5.037674418604651e-06,3.282854921330743,3.264259392502585
5.047674418604651e-06,3.2602940558958,3.264599734179806
5.057674418604651e-06,3.240427025139656,3.265280417534249
5.067674418604651e-06,3.246151423832104,3.263919050825363
5.077674418604651e-06,3.268712289267047,3.262557684116479
5.087674418604651e-06,3.284538568004992,3.263919050825363
5.097674418604652e-06,3.282854921330743,3.263578709148142
5.107674418604651e-06,3.26130424390035,3.265280417534249
5.117674418604651e-06,3.241100483809356,3.263578709148142
5.127674418604651e-06,3.245814694497254,3.263578709148142
5.137674418604651e-06,3.268712289267047,3.264599734179806
5.147674418604651e-06,3.281508003991343,3.265280417534249
5.157674418604651e-06,3.282181462661043,3.264940075857028
5.167674418604651e-06,3.26063078523065,3.265280417534249
5.177674418604651e-06,3.244804506492704,3.264259392502585
5.187674418604652e-06,3.248508529176053,3.264940075857028
5.197674418604651e-06,3.264671537248848,3.264259392502585
5.207674418604651e-06,3.282518191995893,3.263919050825363
5.217674418604651e-06,3.280161086651944,3.26562075921147
5.227674418604651e-06,3.263324619909449,3.265280417534249
5.237674418604651e-06,3.245141235827555,3.265280417534249
5.247674418604651e-06,3.245814694497254,3.265280417534249
5.257674418604651e-06,3.268712289267047,3.263919050825363
5.267674418604651e-06,3.282854921330743,3.265280417534249
5.277674418604652e-06,3.282181462661043,3.262557684116479
5.287674418604651e-06,3.264334807913999,3.264259392502585
5.297674418604651e-06,3.245141235827555,3.264599734179806
5.307674418604651e-06,3.243457589153305,3.264940075857028
5.317674418604651e-06,3.264334807913999,3.264599734179806
5.327674418604651e-06,3.283191650665593,3.263919050825363
5.337674418604651e-06,3.280834545321643,3.264599734179806
5.347674418604651e-06,3.266018454588248,3.265280417534249
5.357674418604651e-06,3.244467777157855,3.264259392502585
5.367674418604652e-06,3.245477965162404,3.264940075857028
5.377674418604651e-06,3.264334807913999,3.264599734179806
5.387674418604651e-06,3.282518191995893,3.264599734179806
5.397674418604651e-06,3.281508003991343,3.264599734179806
5.407674418604651e-06,3.264671537248848,3.264940075857028
5.417674418604651e-06,3.244804506492704,3.264599734179806
5.427674418604651e-06,3.245477965162404,3.264259392502585
5.437674418604651e-06,3.262987890574599,3.264599734179806
5.447674418604651e-06,3.280834545321643,3.264940075857028
5.457674418604652e-06,3.284201838670143,3.26562075921147
5.467674418604651e-06,3.261977702570049,3.264940075857028
5.477674418604651e-06,3.244131047823005,3.263578709148142
5.487674418604651e-06,3.244467777157855,3.264940075857028
5.497674418604651e-06,3.264671537248848,3.262557684116479
5.507674418604651e-06,3.282181462661043,3.2628980257937
5.517674418604651e-06,3.283528380000443,3.264940075857028
5.527674418604651e-06,3.265681725253398,3.265280417534249
5.537674418604652e-06,3.243794318488155,3.264940075857028
5.547674418604652e-06,3.245477965162404,3.264599734179806
5.557674418604651e-06,3.265344995918548,3.2628980257937
5.567674418604651e-06,3.280497815986794,3.264259392502585
5.577674418604651e-06,3.285212026674692,3.264940075857028
5.587674418604651e-06,3.265344995918548,3.264940075857028
5.597674418604651e-06,3.242784130483605,3.264940075857028
